Min_Temp,Rainfall,Cloud_Coverage,Station_Number,ALT,rain_latitude,rain_longitude,dist_to_water,Flood
26.3,442.0,5.9,41939,5,10241.140000000001,39859.560000000005,0.0005240409237834,1
20.3,0.0,1.4,41943,8,0.0,0.0,0.0149348848333331,0
22.8,60.0,4.4,41978,6,1340.4,5507.400000000001,0.0346637816973608,0
12.8,0.0,0.7,41883,20,0.0,0.0,0.003549754522419,0
25.3,705.0,7.1,41992,4,15129.300000000001,64845.9,0.0028442540421091,1
26.2,581.0,6.2,41963,4,12950.49,52946.53,0.0035436366454311,1
23.7,70.0,3.1,41939,5,1621.9,6312.6,0.0005240409237834,0
26.1,131.0,2.8,41929,9,3092.91,11769.04,0.0134487712682381,0
21.3,222.0,4.2,41966,63,5032.740000000001,20468.4,0.0457193345892512,0
26.9,149.0,5.9,41859,34,3832.2799999999997,13299.740000000002,0.0042165446025983,0
25.2,269.0,5.7,41923,9,6396.820000000001,24314.91,0.0462193970000068,0
25.6,436.0,6.1,41936,7,10102.12,38899.92,0.0003710520096859,1
26.0,348.0,6.3,41943,8,8007.4800000000005,31796.760000000002,0.0149348848333331,0
24.7,96.0,4.6,41929,9,2266.56,8624.64,0.0134487712682381,0
26.0,128.0,4.6,41883,20,3184.64,11438.08,0.003549754522419,0
19.1,0.0,0.2,41984,3,0.0,0.0,0.0012831587583359,0
25.4,736.0,6.7,41992,4,15794.560000000001,67697.28,0.0028442540421091,1
22.5,123.0,2.7,41958,4,2758.89,11028.18,0.002883257842594,0
14.1,36.0,0.7,41947,4,820.8000000000001,3224.88,0.0003225056185209,0
25.6,709.0,6.8,41989,6,15477.47,65114.560000000005,0.0117053903221438,1
12.0,0.0,1.5,41936,7,0.0,0.0,0.0003710520096859,0
25.6,208.0,3.6,41929,9,4910.88,18686.72,0.0134487712682381,0
26.0,79.0,3.2,41960,3,1766.44,7136.860000000001,0.0014644257439875,0
24.5,162.0,3.2,41951,5,3677.4,14686.92,0.0212472319109508,0
14.2,10.0,1.2,41863,37,256.3,886.5999999999999,0.0119194042792794,0
25.9,225.0,5.1,41883,20,5598.0,20106.0,0.003549754522419,0
16.8,0.0,0.6,41966,63,0.0,0.0,0.0457193345892512,0
11.1,1.0,1.2,41859,34,25.72,89.26,0.0042165446025983,0
16.4,5.0,1.6,41947,4,114.0,447.9,0.0003225056185209,0
23.9,282.0,4.4,41933,10,6621.36,25715.579999999998,0.0019168690505087,0
26.0,223.0,5.0,41907,14,5378.76,19855.920000000002,0.0099986767349043,0
14.6,5.0,1.9,41915,23,121.44999999999999,458.65000000000003,0.0130790497151562,0
26.0,403.0,6.0,41941,7,9373.78,36540.01,0.0583140117133964,1
25.1,350.0,5.2,41998,4,7304.5,32291.0,0.0014734056210103,0
15.4,0.0,0.4,41964,6,0.0,0.0,0.004640548819188,0
26.3,175.0,5.6,41929,9,4131.75,15722.0,0.0134487712682381,0
23.9,139.0,4.9,41895,20,3384.65,12309.84,0.0052119540951878,0
24.2,404.0,5.1,41963,4,9005.16,36816.52,0.0035436366454311,1
25.8,129.0,5.3,41895,20,3141.15,11424.24,0.0052119540951878,1
25.9,315.0,6.2,41943,8,7248.150000000001,28781.550000000003,0.0149348848333331,0
14.9,0.0,1.6,41978,6,0.0,0.0,0.0346637816973608,0
25.5,583.0,6.6,41953,6,13309.89,53099.64,0.0046592178673608,1
25.2,201.0,5.7,41886,19,4974.75,18172.41,0.0078053252420728,0
24.5,213.0,4.5,41907,14,5137.56,18965.52,0.0099986767349043,0
23.9,135.3333333,3.2,41977,0,3024.699999255,12425.846530272778,0.0298666219413414,0
26.0,230.0,4.5,41946,6,5216.4,20486.1,0.0002734213434593,0
12.2,0.0,0.6,41863,37,0.0,0.0,0.0119194042792794,0
22.0,0.0,2.1,41963,4,0.0,0.0,0.0035436366454311,0
25.5,387.0,6.2,41989,6,8448.21,35542.08,0.0117053903221438,0
25.6,435.0,6.8,41929,9,10270.35,39080.4,0.0134487712682381,1
25.8,719.0,6.5,41859,34,18492.68,64177.94,0.0042165446025983,1
26.5,287.0,5.6,41947,4,6543.6,25709.46,0.0003225056185209,0
16.9,0.0,1.1,41929,9,0.0,0.0,0.0134487712682381,0
13.4,101.0,0.9,41953,6,2305.83,9199.08,0.0046592178673608,0
20.5,57.0,2.6,41943,8,1311.5700000000002,5208.09,0.0149348848333331,0
22.4,175.0,5.0,41933,10,4109.0,15958.25,0.0019168690505087,0
25.1,483.0,5.6,41953,6,11026.89,43991.64,0.0046592178673608,1
20.9,0.0,2.9,41943,8,0.0,0.0,0.0149348848333331,0
25.4,482.0,7.1,41929,9,11380.02,43302.880000000005,0.0134487712682381,1
20.9,127.0,2.3,41984,3,2791.46,11457.94,0.0012831587583359,0
24.8,478.0,6.8,41891,35,11892.64,43942.54,0.0046703924424522,1
23.0,230.0,7.9,41933,10,5400.400000000001,20973.7,0.0019168690505087,0
16.5,1.0,0.8,41941,7,23.26,90.67,0.0583140117133964,0
24.1,1145.0,7.2,41953,6,26140.35,104286.59999999999,0.0046592178673608,1
25.6,374.0,6.8,41891,35,9305.119999999999,34381.82,0.0046703924424522,0
16.0,29.0,1.6,41863,37,743.27,2571.14,0.0119194042792794,0
17.1,7.0,1.5,41929,9,165.26999999999998,628.88,0.0134487712682381,0
11.6,0.0,1.6,41929,9,0.0,0.0,0.0134487712682381,0
12.5,103.0,0.7,41859,34,2649.16,9193.78,0.0042165446025983,0
11.7,0.0,0.3,41886,19,0.0,0.0,0.0078053252420728,0
25.7,487.0,5.7,41960,3,10889.32,43995.58,0.0014644257439875,1
13.2,5.0,0.7,41953,6,114.14999999999999,455.4,0.0046592178673608,0
23.6,8.0,2.0,41998,4,166.96,738.08,0.0014734056210103,0
25.2,168.0,4.9,41936,7,3892.5600000000004,14988.96,0.0003710520096859,0
11.7,6.0,0.6,41891,35,149.28,551.58,0.0046703924424522,0
24.9,95.0,3.7,41958,4,2130.85,8517.699999999999,0.002883257842594,0
13.5,0.0,1.0,41909,10,0.0,0.0,0.0038682829869594,0
25.9,487.0,5.7,41964,6,10957.5,44541.02,0.004640548819188,1
25.9,0.0,3.3,41946,6,0.0,0.0,0.0002734213434593,0
15.3,0.0,0.4,41978,6,0.0,0.0,0.0346637816973608,0
24.1,125.0,3.2,41947,4,2850.0,11197.5,0.0003225056185209,0
26.5,601.0,5.9,41939,5,13925.170000000002,54198.18000000001,0.0005240409237834,1
24.5,400.0,4.8,41943,8,9204.0,36548.0,0.0149348848333331,1
10.5,0.0,0.9,41863,37,0.0,0.0,0.0119194042792794,0
26.5,117.0,5.5,41984,3,2571.66,10555.74,0.0012831587583359,0
25.1,1.0,2.0,41946,6,22.68,89.07,0.0002734213434593,0
24.7,3.0,2.4,41965,4,67.92,274.92,0.0025590535107815,0
25.6,209.0,6.6,41936,7,4842.530000000001,18646.98,0.0003710520096859,0
23.7,263.0,2.9,41964,6,5917.5,24053.98,0.004640548819188,0
18.6,0.0,1.8,41929,9,0.0,0.0,0.0134487712682381,0
23.6,296.0,4.8,41923,9,7038.88,26755.44,0.0462193970000068,0
16.1,13.0,2.2,41886,19,321.75,1175.33,0.0078053252420728,0
23.0,115.0,3.3,41966,63,2607.05,10603.0,0.0457193345892512,0
19.1,0.0,2.2,41951,5,0.0,0.0,0.0212472319109508,0
17.5,23.0,2.7,41863,37,589.49,2039.1799999999998,0.0119194042792794,0
13.4,13.0,1.3,41883,20,323.44,1161.68,0.003549754522419,0
24.4,289.0,4.5,41943,8,6649.89,26405.93,0.0149348848333331,0
14.7,0.0,0.9,41963,4,0.0,0.0,0.0035436366454311,0
15.9,0.0,0.1,41992,4,0.0,0.0,0.0028442540421091,0
26.0,636.0,6.2,41953,6,14519.88,57926.88,0.0046592178673608,1
25.6,196.0,6.2,41936,7,4541.320000000001,17487.12,0.0003710520096859,0
23.9,52.0,4.2,41950,4,1180.3999999999999,4698.72,0.0039501573256362,0
25.8,500.0,6.2,41863,37,12815.0,44330.0,0.0119194042792794,1
22.4,155.0,3.7,41859,34,3986.6,13835.300000000001,0.0042165446025983,0
21.6,260.0,4.4,41886,19,6435.0,23506.6,0.0078053252420728,0
18.5,0.0,2.1,41929,9,0.0,0.0,0.0134487712682381,0
19.9,18.0,2.8,41964,6,405.0,1646.28,0.004640548819188,0
11.5,0.0,0.7,41936,7,0.0,0.0,0.0003710520096859,0
26.0,336.0,6.8,41883,20,8359.68,30024.96,0.003549754522419,1
24.5,233.0,3.6,41915,23,5659.57,21373.09,0.0130790497151562,0
17.2,8.0,1.4,41998,4,166.96,738.08,0.0014734056210103,0
24.9,109.0,4.2,41936,7,2525.53,9724.98,0.0003710520096859,0
23.2,242.0,2.8,41947,4,5517.6,21678.36,0.0003225056185209,0
13.2,0.0,0.7,41886,19,0.0,0.0,0.0078053252420728,0
17.5,5.0,2.1,41946,6,113.4,445.34999999999997,0.0002734213434593,0
22.7,179.0,3.5,41933,10,4202.92,16323.01,0.0019168690505087,0
26.0,240.0,5.5,41951,5,5448.0,21758.399999999998,0.0212472319109508,0
25.7,243.0,6.3,41947,4,5540.400000000001,21767.94,0.0003225056185209,0
26.3,169.0,4.6,41883,20,4204.72,15101.84,0.003549754522419,0
25.0,615.0,6.2,41965,4,13923.6,56358.6,0.0025590535107815,1
24.9,280.0,4.8,41964,6,6300.0,25608.8,0.004640548819188,0
25.1,359.0,5.8,41992,4,7704.14,33020.82,0.0028442540421091,0
23.6,276.0,3.1,41992,4,5922.96,25386.48,0.0028442540421091,0
25.8,1116.0,6.4,41998,4,23290.920000000002,102962.16,0.0014734056210103,1
26.1,355.0,5.9,41958,4,7962.65,31829.3,0.002883257842594,1
25.7,321.0,4.7,41941,7,7466.460000000001,29105.07,0.0583140117133964,1
12.9,0.0,1.0,41863,37,0.0,0.0,0.0119194042792794,0
17.7,1.0,1.1,41863,37,25.63,88.66,0.0119194042792794,0
24.0,671.0,0.1,41964,6,15097.5,61369.659999999996,0.004640548819188,1
24.9,121.0,5.6,41859,34,3112.12,10800.460000000001,0.0042165446025983,0
25.5,195.0,5.2,41936,7,4518.150000000001,17397.9,0.0003710520096859,0
15.4,42.0,1.1,41923,9,998.76,3796.38,0.0462193970000068,0
26.7,196.0,5.1,41947,4,4468.8,17557.68,0.0003225056185209,0
25.4,43.0,3.7,41964,6,967.5,3932.7799999999997,0.004640548819188,0
13.5,0.0,1.7,41863,37,0.0,0.0,0.0119194042792794,0
11.6,0.0,1.0,41943,8,0.0,0.0,0.0149348848333331,0
18.9,31.0,2.3,41909,10,748.65,2776.0499999999997,0.0038682829869594,0
15.4,0.0,0.7,41923,9,0.0,0.0,0.0462193970000068,0
26.1,23.0,2.5,41947,4,524.4,2060.34,0.0003225056185209,0
25.8,36.0,2.6,41936,7,834.1200000000001,3211.92,0.0003710520096859,0
25.3,319.0,6.1,41883,20,7936.719999999999,28505.84,0.003549754522419,0
25.8,583.0,5.9,41963,4,12995.07,53128.79,0.0035436366454311,1
25.2,561.0,5.7,41984,3,12330.78,50613.42,0.0012831587583359,1
25.4,762.0,7.0,41960,3,17038.32,68839.08,0.0014644257439875,1
23.2,18.0,1.4,41941,7,418.68,1632.06,0.0583140117133964,0
20.3,4.0,1.4,41964,6,90.0,365.84,0.004640548819188,0
24.5,339.0,5.1,41953,6,7739.369999999999,30876.12,0.0046592178673608,0
25.7,286.0,4.2,41863,37,7330.179999999999,25356.76,0.0119194042792794,1
21.4,53.0,3.3,41951,5,1203.1,4804.98,0.0212472319109508,0
14.9,0.0,0.0,41953,6,0.0,0.0,0.0046592178673608,0
24.3,181.0,3.4,41929,9,4273.41,16261.04,0.0134487712682381,0
13.8,5.0,1.5,41886,19,123.75,452.04999999999995,0.0078053252420728,0
24.7,2.0,2.1,41929,9,47.22,179.68,0.0134487712682381,0
25.4,405.0,5.6,41947,4,9234.0,36279.9,0.0003225056185209,1
16.1,0.0,0.6,41950,4,0.0,0.0,0.0039501573256362,0
19.7,153.0,2.5,41923,9,3638.34,13829.67,0.0462193970000068,0
24.8,473.0,5.2,41998,4,9871.51,43638.98,0.0014734056210103,1
23.7,125.0,4.8,41966,63,2833.75,11525.0,0.0457193345892512,0
18.5,1.0,1.5,41883,20,24.88,89.36,0.003549754522419,0
25.4,509.0,6.6,41891,35,12663.92,46792.37,0.0046703924424522,1
26.7,185.0,5.8,41883,20,4602.8,16531.6,0.003549754522419,0
25.9,553.0,5.4,41951,5,12553.1,50134.979999999996,0.0212472319109508,1
25.1,578.0,4.8,41992,4,12403.880000000001,53164.44,0.0028442540421091,1
25.2,367.0,5.9,41936,7,8503.390000000001,32743.739999999998,0.0003710520096859,1
16.7,7.0,1.2,41964,6,157.5,640.2199999999999,0.004640548819188,0
10.8,0.0,0.2,41936,7,0.0,0.0,0.0003710520096859,0
24.5,781.0,5.9,41978,6,17447.54,71687.99,0.0346637816973608,1
11.8,1.0,0.6,41863,37,25.63,88.66,0.0119194042792794,0
25.4,472.0,6.2,41863,37,12097.359999999999,41847.52,0.0119194042792794,1
26.5,415.0,5.3,41895,20,10105.25,36752.4,0.0052119540951878,1
25.2,460.0,6.1,41963,4,10253.4,41919.799999999996,0.0035436366454311,1
24.4,131.0,3.8,41895,20,3189.8500000000004,11601.36,0.0052119540951878,0
25.5,344.0,4.1,41933,10,8077.12,31369.36,0.0019168690505087,0
25.9,82.0,4.0,41978,6,1831.8799999999999,7526.780000000001,0.0346637816973608,0
10.4,0.0,0.3,41936,7,0.0,0.0,0.0003710520096859,0
25.0,93.0,1.9,41947,4,2120.4,8330.94,0.0003225056185209,0
12.0,20.0,1.1,41933,10,469.6,1823.8,0.0019168690505087,0
10.1,25.0,0.7,41907,14,603.0,2226.0,0.0099986767349043,0
15.0,70.0,2.8,41907,14,1688.4,6232.8,0.0099986767349043,0
25.8,191.0,6.6,41923,9,4541.9800000000005,17264.49,0.0462193970000068,0
18.6,323.0,3.3,41891,35,8036.24,29693.390000000003,0.0046703924424522,0
13.3,17.0,1.0,41863,37,435.71,1507.22,0.0119194042792794,0
26.4,301.0,5.5,41946,6,6826.68,26810.07,0.0002734213434593,0
24.3,55.0,4.1,41960,3,1229.8,4968.7,0.0014644257439875,0
21.2,44.0,2.0,41863,37,1127.72,3901.04,0.0119194042792794,0
13.1,13.0,1.0,41923,9,309.14,1175.07,0.0462193970000068,0
25.3,437.0,3.7,41998,4,9120.19,40317.62,0.0014734056210103,1
21.7,59.0,3.6,41915,23,1433.11,5412.070000000001,0.0130790497151562,0
11.0,1.0,0.5,41946,6,22.68,89.07,0.0002734213434593,0
11.1,0.0,1.2,41859,34,0.0,0.0,0.0042165446025983,0
26.2,307.015625,7.0,41883,20,7638.54875,27434.91625,0.003549754522419,0
26.0,504.0,5.7,41977,0,11264.400000000001,46275.566399999996,0.0298666219413414,1
26.4,199.0,4.7,41939,5,4610.83,17945.82,0.0005240409237834,0
26.8,31.0,5.3,41941,7,721.0600000000001,2810.77,0.0583140117133964,0
20.9,0.0,1.0,41998,4,0.0,0.0,0.0014734056210103,0
25.4,92.0,5.1,41946,6,2086.56,8194.439999999999,0.0002734213434593,0
26.5,96.0,5.3,41859,34,2469.12,8568.960000000001,0.0042165446025983,0
25.1,413.0,5.7,41950,4,9375.1,37318.68,0.0039501573256362,1
25.7,9.0,2.7,41958,4,201.87,806.9399999999999,0.002883257842594,0
26.2,467.0,5.9,41953,6,10661.609999999999,42534.36,0.0046592178673608,1
24.1,10.0,2.9,41936,7,231.70000000000002,892.2,0.0003710520096859,0
23.7,181.0,3.7,41950,4,4108.7,16355.16,0.0039501573256362,0
18.3,38.0,1.5,41883,20,945.4399999999999,3395.68,0.003549754522419,0
11.8,148.0,2.4,41950,4,3359.6,13373.28,0.0039501573256362,0
25.9,252.0,6.0,41946,6,5715.36,22445.64,0.0002734213434593,0
13.7,31.0,1.4,41936,7,718.2700000000001,2765.82,0.0003710520096859,0
12.3,1.0,0.4,41939,5,23.17,90.18,0.0005240409237834,0
20.3,116.0,1.8,41978,6,2591.44,10647.640000000001,0.0346637816973608,0
14.4,3.0,1.4,41963,4,66.87,273.39,0.0035436366454311,0
17.2,0.0,2.7,41966,63,0.0,0.0,0.0457193345892512,0
25.1,170.0,5.9,41992,4,3648.2000000000003,15636.6,0.0028442540421091,0
23.6,18.0,2.0,41907,14,434.16,1602.72,0.0099986767349043,0
25.6,316.0,6.0,41950,4,7173.2,28553.76,0.0039501573256362,1
12.4,50.0,1.9,41966,63,1133.5,4610.0,0.0457193345892512,0
23.1,89.0,3.9,41963,4,1983.81,8110.57,0.0035436366454311,0
26.4,134.0,5.8,41907,14,3232.08,11931.36,0.0099986767349043,0
16.0,0.0,0.5,41963,4,0.0,0.0,0.0035436366454311,0
26.0,503.0,5.7,41984,3,11055.94,45380.659999999996,0.0012831587583359,1
24.6,700.0,5.2,41964,6,15750.0,64021.99999999999,0.004640548819188,1
25.1,654.0,6.5,41953,6,14930.82,59566.32,0.0046592178673608,1
24.6,132.0,4.1,41936,7,3058.44,11777.039999999999,0.0003710520096859,0
26.3,122.0,5.3,41947,4,2781.6,10928.76,0.0003225056185209,0
23.8,162.0,4.3,41909,10,3912.2999999999997,14507.1,0.0038682829869594,0
24.3,127.0,5.0,41886,19,3143.25,11482.07,0.0078053252420728,0
24.5,687.0,3.4,41998,4,14337.69,63382.62,0.0014734056210103,1
25.4,905.0,6.7,41978,6,20217.7,83069.95000000001,0.0346637816973608,1
25.7,384.0,6.7,41886,19,9504.0,34717.44,0.0078053252420728,0
25.8,263.0,5.2,41939,5,6093.71,23717.34,0.0005240409237834,0
14.9,34.0,1.3,41978,6,759.56,3120.86,0.0346637816973608,0
13.6,19.0,1.4,41984,3,417.62,1714.18,0.0012831587583359,0
15.9,13.0,3.0,41953,6,296.78999999999996,1184.04,0.0046592178673608,0
25.4,215.0,6.6,41915,23,5222.349999999999,19721.95,0.0130790497151562,0
14.0,0.0,0.9,41929,9,0.0,0.0,0.0134487712682381,0
25.6,422.0,5.9,41946,6,9570.96,37587.53999999999,0.0002734213434593,1
24.1,65.0,3.0,41978,6,1452.1,5966.35,0.0346637816973608,0
14.6,11.0,2.0,41965,4,249.04000000000002,1008.04,0.0025590535107815,0
26.6,317.0,6.1,41923,9,7538.26,28653.63,0.0462193970000068,0
15.7,0.0,2.2,41966,63,0.0,0.0,0.0457193345892512,0
17.5,0.0,0.4,41929,9,0.0,0.0,0.0134487712682381,0
25.3,822.0,6.9,41943,8,18914.22,75106.14,0.0149348848333331,1
14.1,54.0,1.3,41923,9,1284.1200000000001,4881.06,0.0462193970000068,0
25.1,799.0,6.1,41992,4,17146.54,73492.02,0.0028442540421091,1
9.0,2.0,0.9,41929,9,47.22,179.68,0.0134487712682381,0
25.2,217.0,5.1,41946,6,4921.5599999999995,19328.19,0.0002734213434593,0
25.5,246.0,6.0,41909,10,5940.9,22029.3,0.0038682829869594,0
22.4,123.0,3.4,41859,34,3163.56,10978.980000000001,0.0042165446025983,0
13.3,14.0,1.7,41946,6,317.52,1246.98,0.0002734213434593,0
23.8,38.0,3.0,41947,4,866.4,3404.04,0.0003225056185209,0
20.9,44.0,1.9,41964,6,990.0,4024.24,0.004640548819188,0
25.1,199.0,6.1,41960,3,4449.64,17977.66,0.0014644257439875,0
23.7,13.0,3.3,41895,20,316.55,1151.28,0.0052119540951878,0
24.4,224.0,6.5,41915,23,5440.96,20547.52,0.0130790497151562,0
14.3,0.0,0.4,41992,4,0.0,0.0,0.0028442540421091,0
25.4,319.0,6.2,41936,7,7391.2300000000005,28461.18,0.0003710520096859,0
19.2,0.0,1.2,41859,34,0.0,0.0,0.0042165446025983,0
26.6,103.0,6.5,41929,9,2431.83,9253.52,0.0134487712682381,0
25.7,248.0,5.7,41886,19,6138.0,22421.68,0.0078053252420728,0
25.5,337.0,4.6,41946,6,7643.16,30016.589999999997,0.0002734213434593,0
26.2,159.0,5.2,41883,20,3955.9199999999996,14208.24,0.003549754522419,0
26.0,559.0,5.6,41950,4,12689.3,50511.24,0.0039501573256362,1
21.2,0.0,1.7,41950,4,0.0,0.0,0.0039501573256362,0
24.6,341.0,5.2,41939,5,7900.97,30751.38,0.0005240409237834,0
25.2,381.0,5.7,41915,23,9254.49,34949.130000000005,0.0130790497151562,0
11.0,0.0,1.3,41859,34,0.0,0.0,0.0042165446025983,0
19.8,3.0,1.5,41923,9,71.34,271.17,0.0462193970000068,0
25.3,748.0,6.9,41978,6,16710.32,68658.92,0.0346637816973608,1
24.1,321.0,4.5,41947,4,7318.8,28755.18,0.0003225056185209,0
21.1,1.0,1.6,41947,4,22.8,89.58,0.0003225056185209,0
24.2,437.0,4.6,41998,4,9120.19,40317.62,0.0014734056210103,0
23.1,238.0,3.2,41966,63,5395.46,21943.600000000002,0.0457193345892512,0
15.9,0.0,1.4,41978,6,0.0,0.0,0.0346637816973608,0
22.0,7.0,2.1,41950,4,158.9,632.52,0.0039501573256362,0
25.1,210.0,3.9,41966,63,4760.700000000001,19362.0,0.0457193345892512,0
16.9,1.0,0.8,41992,4,21.46,91.98,0.0028442540421091,0
26.6,248.0,5.7,41939,5,5746.160000000001,22364.640000000003,0.0005240409237834,0
25.5,378.0,6.1,41947,4,8618.4,33861.24,0.0003225056185209,1
25.9,361.0,5.9,41923,9,8584.58,32630.79,0.0462193970000068,0
14.7,8.0,1.8,41929,9,188.88,718.72,0.0134487712682381,0
12.6,114.0,1.6,41933,10,2676.7200000000003,10395.66,0.0019168690505087,0
21.0,4.0,2.2,41950,4,90.8,361.44,0.0039501573256362,0
24.8,425.0,5.5,41915,23,10323.25,38985.25,0.0130790497151562,0
16.2,0.0,0.8,41859,34,0.0,0.0,0.0042165446025983,0
13.8,66.0,1.4,41947,4,1504.8,5912.28,0.0003225056185209,0
25.4,189.0,5.0,41946,6,4286.5199999999995,16834.23,0.0002734213434593,0
24.1,307.0,2.8,41943,8,7064.070000000001,28050.59,0.0149348848333331,0
11.9,0.0,0.2,41963,4,0.0,0.0,0.0035436366454311,0
18.9,1.0,1.5,41883,20,24.88,89.36,0.003549754522419,0
25.9,427.0,6.2,41933,10,10025.960000000001,38938.13,0.0019168690505087,1
25.4,211.0,5.8,41978,6,4713.74,19367.690000000002,0.0346637816973608,0
17.6,61.0,2.1,41939,5,1413.3700000000001,5500.9800000000005,0.0005240409237834,0
25.8,308.0,5.6,41989,6,6723.639999999999,28286.72,0.0117053903221438,0
24.2,103.0,2.9,41998,4,2149.61,9502.78,0.0014734056210103,0
16.5,29.0,2.0,41915,23,704.41,2660.17,0.0130790497151562,0
18.5,1.0,2.0,41933,10,23.48,91.19,0.0019168690505087,0
12.4,0.0,0.5,41923,9,0.0,0.0,0.0462193970000068,0
25.7,403.0,6.2,41941,7,9373.78,36540.01,0.0583140117133964,1
23.9,50.0,2.8,41963,4,1114.5,4556.5,0.0035436366454311,0
24.8,296.0,6.0,41989,6,6461.679999999999,27184.64,0.0117053903221438,0
12.7,0.0,0.6,41863,37,0.0,0.0,0.0119194042792794,0
24.6,150.0,5.3,41978,6,3351.0,13768.500000000002,0.0346637816973608,0
23.3,731.0,6.0,41891,35,18187.28,67200.83,0.0046703924424522,1
25.9,203.0,5.0,41895,20,4943.05,17977.68,0.0052119540951878,1
21.7,73.0,4.5,41992,4,1566.5800000000002,6714.54,0.0028442540421091,0
23.9,17.0,1.8,41941,7,395.42,1541.39,0.0583140117133964,0
23.3,99.0,3.3,41978,6,2211.66,9087.210000000001,0.0346637816973608,0
26.2,239.0,6.4,41947,4,5449.2,21409.62,0.0003225056185209,0
25.1,214.0,4.0,41958,4,4800.0199999999995,19187.239999999998,0.002883257842594,0
25.7,521.0,7.0,41950,4,11826.699999999999,47077.56,0.0039501573256362,1
24.9,391.0,5.6,41992,4,8390.86,35964.18,0.0028442540421091,0
16.3,2.0,2.0,41978,6,44.68,183.58,0.0346637816973608,0
25.7,292.0,5.4,41929,9,6894.12,26233.280000000002,0.0134487712682381,0
12.6,0.0,0.3,41941,7,0.0,0.0,0.0583140117133964,0
16.2,1.0,1.0,41943,8,23.01,91.37,0.0149348848333331,0
26.1,1030.0,4.8,41989,6,22484.899999999998,94595.2,0.0117053903221438,1
26.8,620.0,4.2,41964,6,13950.0,56705.2,0.004640548819188,1
24.3,179.0,4.6,41960,3,4002.44,16170.86,0.0014644257439875,0
23.8,209.0,4.1,41966,63,4738.030000000001,19269.8,0.0457193345892512,0
20.3,23.0,2.2,41950,4,522.1,2078.28,0.0039501573256362,0
12.3,0.0,1.3,41966,63,0.0,0.0,0.0457193345892512,0
26.5,204.0,6.0,41939,5,4726.68,18396.72,0.0005240409237834,0
19.4,142.0,1.9,41941,7,3302.92,12875.14,0.0583140117133964,0
16.3,57.0,2.3,41939,5,1320.69,5140.26,0.0005240409237834,0
26.2,302.0,6.9,41950,4,6855.4,27288.72,0.0039501573256362,1
26.0,302.0,6.0,41950,4,6855.4,27288.72,0.0039501573256362,1
25.5,159.0,3.3,41936,7,3684.03,14185.98,0.0003710520096859,0
20.1,77.0,2.6,41941,7,1791.0200000000002,6981.59,0.0583140117133964,0
13.5,0.0,1.3,41943,8,0.0,0.0,0.0149348848333331,0
21.7,0.0,2.0,41929,9,0.0,0.0,0.0134487712682381,0
14.5,23.0,2.1,41923,9,546.94,2078.97,0.0462193970000068,0
24.4,218.0,4.5,41966,63,4942.06,20099.600000000002,0.0457193345892512,0
18.6,0.0,2.9,41966,63,0.0,0.0,0.0457193345892512,0
22.6,726.0,5.0,41963,4,16182.539999999999,66160.37999999999,0.0035436366454311,1
16.8,0.0,1.0,41960,3,0.0,0.0,0.0014644257439875,0
23.4,259.0,5.1,41883,20,6443.92,23144.24,0.003549754522419,0
21.1,194.0,3.4,41915,23,4712.26,17795.62,0.0130790497151562,0
25.4,625.0,5.7,41965,4,14150.0,57275.0,0.0025590535107815,1
25.4,803.0,5.8,41965,4,18179.920000000002,73586.92,0.0025590535107815,1
25.5,223.0,5.6,41947,4,5084.400000000001,19976.34,0.0003225056185209,0
18.0,86.0,1.8,41939,5,1992.6200000000001,7755.4800000000005,0.0005240409237834,0
10.5,8.0,1.2,41859,34,205.76,714.08,0.0042165446025983,0
18.5,0.0,2.2,41909,10,0.0,0.0,0.0038682829869594,0
25.8,234.0,4.6,41895,20,5697.900000000001,20723.04,0.0052119540951878,0
14.7,0.0,0.9,41964,6,0.0,0.0,0.004640548819188,0
23.6,64.0,2.7,41947,4,1459.2,5733.12,0.0003225056185209,0
21.3,36.0,2.5,41989,6,785.8799999999999,3306.2400000000002,0.0117053903221438,0
14.0,0.0,0.5,41978,6,0.0,0.0,0.0346637816973608,0
12.5,0.0,0.8,41946,6,0.0,0.0,0.0002734213434593,0
25.8,109.0,4.1,41984,3,2395.82,9833.98,0.0012831587583359,0
20.6,2.0,1.7,41978,6,44.68,183.58,0.0346637816973608,0
17.5,1.0,1.3,41989,6,21.83,91.84,0.0117053903221438,0
19.3,112.0,2.8,41966,63,2539.04,10326.4,0.0457193345892512,0
25.9,557.0,6.1,41953,6,12716.31,50731.56,0.0046592178673608,1
19.9,40.0,4.4,41946,6,907.2,3562.7999999999997,0.0002734213434593,0
23.0,206.0,2.8,41992,4,4420.76,18947.88,0.0028442540421091,0
26.0,190.0,5.3,41886,19,4702.5,17177.899999999998,0.0078053252420728,0
22.0,220.0,3.3,41929,9,5194.2,19764.8,0.0134487712682381,0
24.0,492.0,4.3,41992,4,10558.32,45254.16,0.0028442540421091,1
26.3,360.0,5.6,41883,20,8956.8,32169.6,0.003549754522419,1
22.7,123.0,3.0,41992,4,2639.58,11313.54,0.0028442540421091,0
14.2,0.0,0.1,41992,4,0.0,0.0,0.0028442540421091,0
22.8,433.0,6.1,41951,5,9829.1,39255.78,0.0212472319109508,1
24.5,95.0,3.6,41936,7,2201.15,8475.9,0.0003710520096859,0
